sim_day_index,year,month,day_of_month,julian,disturbed_class,area_m2,peakro_area_weighted_mean,peakro_max,runvol_sum_m3,runoff_area_weighted_mean,date,classification,landuse_group,severity_group,flash_index,teff_proxy
11023,2010,3,6,65,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-03-06,"('shrub', 'low')",shrub,low,,
11052,2010,4,4,94,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-04-04,"('shrub', 'low')",shrub,low,,
11053,2010,4,5,95,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-04-05,"('shrub', 'low')",shrub,low,,
11059,2010,4,11,101,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-04-11,"('shrub', 'low')",shrub,low,,
11068,2010,4,20,110,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-04-20,"('shrub', 'low')",shrub,low,,
11236,2010,10,5,278,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-10-05,"('shrub', 'low')",shrub,low,,
11237,2010,10,6,279,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-10-06,"('shrub', 'low')",shrub,low,,
11238,2010,10,7,280,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-10-07,"('shrub', 'low')",shrub,low,,
11250,2010,10,19,292,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-10-19,"('shrub', 'low')",shrub,low,,
11260,2010,10,29,302,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-10-29,"('shrub', 'low')",shrub,low,,
11261,2010,10,30,303,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-10-30,"('shrub', 'low')",shrub,low,,
11281,2010,11,19,323,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-11-19,"('shrub', 'low')",shrub,low,,
11282,2010,11,20,324,shrub low sev fire,9598.499999999998,0.0003858400000000001,0.019292,16.472,4.0642e-05,2010-11-20,"('shrub', 'low')",shrub,low,9.493627282121945,0.10533381712626994
11283,2010,11,21,325,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-11-21,"('shrub', 'low')",shrub,low,,
11297,2010,12,5,339,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-12-05,"('shrub', 'low')",shrub,low,,
11309,2010,12,17,351,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-12-17,"('shrub', 'low')",shrub,low,,
11310,2010,12,18,352,shrub low sev fire,9598.499999999998,0.42137414400000006,1.3266,59413.080000000016,0.03025210000000001,2010-12-18,"('shrub', 'low')",shrub,low,13.928756813576575,0.07179391623991055
11311,2010,12,19,353,shrub low sev fire,9598.499999999998,1.2116343000000003,5.6545,91577.76999999997,0.046505380000000006,2010-12-19,"('shrub', 'low')",shrub,low,26.05363723508979,0.0383823567886779
11312,2010,12,20,354,shrub low sev fire,9598.499999999998,0.32178880180000013,1.303,27637.909899999995,0.012743180000000003,2010-12-20,"('shrub', 'low')",shrub,low,25.251844657299046,0.03960106731097564
11313,2010,12,21,355,shrub low sev fire,9598.499999999998,0.110476316,1.0508,24287.302799999998,0.010413572000000003,2010-12-21,"('shrub', 'low')",shrub,low,10.608878106378866,0.09426067393485499
11314,2010,12,22,356,shrub low sev fire,9598.499999999998,0.37975001800000013,2.0007,29238.8996,0.013528008000000003,2010-12-22,"('shrub', 'low')",shrub,low,28.07139218131746,0.03562345584931611
11317,2010,12,25,359,shrub low sev fire,9598.499999999998,0.006898398,0.044492,4470.156,0.0017112800000000001,2010-12-25,"('shrub', 'low')",shrub,low,4.031133420597447,0.24806918939730646
11320,2010,12,28,362,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2010-12-28,"('shrub', 'low')",shrub,low,,
11321,2010,12,29,363,shrub low sev fire,9598.499999999998,0.018529492,0.22612,3704.0029999999997,0.00140619,2010-12-29,"('shrub', 'low')",shrub,low,13.177089866945435,0.07588929043494555
11325,2011,1,2,2,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-01-02,"('shrub', 'low')",shrub,low,,
11370,2011,2,16,47,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-02-16,"('shrub', 'low')",shrub,low,,
11372,2011,2,18,49,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-02-18,"('shrub', 'low')",shrub,low,,
11373,2011,2,19,50,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-02-19,"('shrub', 'low')",shrub,low,,
11374,2011,2,20,51,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-02-20,"('shrub', 'low')",shrub,low,,
11379,2011,2,25,56,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-02-25,"('shrub', 'low')",shrub,low,,
11380,2011,2,26,57,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-02-26,"('shrub', 'low')",shrub,low,,
11385,2011,3,3,62,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-03-03,"('shrub', 'low')",shrub,low,,
11402,2011,3,20,79,shrub low sev fire,9598.499999999998,0.47424387400000007,2.1028,52280.711,0.026804019999999998,2011-03-20,"('shrub', 'low')",shrub,low,17.693012988350258,0.05651948600605433
11403,2011,3,21,80,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-03-21,"('shrub', 'low')",shrub,low,,
11405,2011,3,23,82,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-03-23,"('shrub', 'low')",shrub,low,,
11407,2011,3,25,84,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-03-25,"('shrub', 'low')",shrub,low,,
11409,2011,3,27,86,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-03-27,"('shrub', 'low')",shrub,low,,
11460,2011,5,17,137,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-05-17,"('shrub', 'low')",shrub,low,,
11461,2011,5,18,138,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-05-18,"('shrub', 'low')",shrub,low,,
11601,2011,10,5,278,shrub low sev fire,9598.499999999998,0.013977578000000003,0.18696,1972.616,0.001041072,2011-10-05,"('shrub', 'low')",shrub,low,13.426139594571751,0.07448157327399639
11631,2011,11,4,308,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-11-04,"('shrub', 'low')",shrub,low,,
11633,2011,11,6,310,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-11-06,"('shrub', 'low')",shrub,low,,
11639,2011,11,12,316,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-11-12,"('shrub', 'low')",shrub,low,,
11647,2011,11,20,324,shrub low sev fire,9598.499999999998,0.0016476000000000004,0.064948,37.3423,0.00012956600000000004,2011-11-20,"('shrub', 'low')",shrub,low,12.716299029066267,0.07863923282350085
11648,2011,11,21,325,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-11-21,"('shrub', 'low')",shrub,low,,
11669,2011,12,12,346,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-12-12,"('shrub', 'low')",shrub,low,,
11670,2011,12,13,347,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2011-12-13,"('shrub', 'low')",shrub,low,,
11709,2012,1,21,21,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-01-21,"('shrub', 'low')",shrub,low,,
11711,2012,1,23,23,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-01-23,"('shrub', 'low')",shrub,low,,
11734,2012,2,15,46,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-02-15,"('shrub', 'low')",shrub,low,,
11765,2012,3,17,77,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-03-17,"('shrub', 'low')",shrub,low,,
11766,2012,3,18,78,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-03-18,"('shrub', 'low')",shrub,low,,
11773,2012,3,25,85,shrub low sev fire,9598.499999999998,0.03381122000000002,0.48765,1824.168,0.0009741800000000004,2012-03-25,"('shrub', 'low')",shrub,low,34.707364142150325,0.0288123291617398
11774,2012,3,26,86,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-03-26,"('shrub', 'low')",shrub,low,,
11790,2012,4,11,102,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-04-11,"('shrub', 'low')",shrub,low,,
11792,2012,4,13,104,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-04-13,"('shrub', 'low')",shrub,low,,
11805,2012,4,26,117,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-04-26,"('shrub', 'low')",shrub,low,,
11973,2012,10,11,285,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-10-11,"('shrub', 'low')",shrub,low,,
12001,2012,11,8,313,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-11-08,"('shrub', 'low')",shrub,low,,
12009,2012,11,16,321,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-11-16,"('shrub', 'low')",shrub,low,,
12010,2012,11,17,322,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-11-17,"('shrub', 'low')",shrub,low,,
12022,2012,11,29,334,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-11-29,"('shrub', 'low')",shrub,low,,
12023,2012,11,30,335,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-11-30,"('shrub', 'low')",shrub,low,,
12025,2012,12,2,337,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-12-02,"('shrub', 'low')",shrub,low,,
12026,2012,12,3,338,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-12-03,"('shrub', 'low')",shrub,low,,
12036,2012,12,13,348,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-12-13,"('shrub', 'low')",shrub,low,,
12041,2012,12,18,353,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-12-18,"('shrub', 'low')",shrub,low,,
12047,2012,12,24,359,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-12-24,"('shrub', 'low')",shrub,low,,
12049,2012,12,26,361,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-12-26,"('shrub', 'low')",shrub,low,,
12052,2012,12,29,364,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2012-12-29,"('shrub', 'low')",shrub,low,,
12078,2013,1,24,24,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2013-01-24,"('shrub', 'low')",shrub,low,,
12079,2013,1,25,25,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2013-01-25,"('shrub', 'low')",shrub,low,,
12080,2013,1,26,26,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2013-01-26,"('shrub', 'low')",shrub,low,,
12105,2013,2,20,51,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2013-02-20,"('shrub', 'low')",shrub,low,,
12121,2013,3,8,67,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2013-03-08,"('shrub', 'low')",shrub,low,,
12144,2013,3,31,90,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2013-03-31,"('shrub', 'low')",shrub,low,,
12180,2013,5,6,126,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2013-05-06,"('shrub', 'low')",shrub,low,,
12336,2013,10,9,282,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2013-10-09,"('shrub', 'low')",shrub,low,,
12379,2013,11,21,325,shrub low sev fire,9598.499999999998,0.0005000200000000001,0.025001,14.592,3.6002000000000005e-05,2013-11-21,"('shrub', 'low')",shrub,low,13.88867285150825,0.07200111995520178
12387,2013,11,29,333,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2013-11-29,"('shrub', 'low')",shrub,low,,
12395,2013,12,7,341,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2013-12-07,"('shrub', 'low')",shrub,low,,
12407,2013,12,19,353,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2013-12-19,"('shrub', 'low')",shrub,low,,
12456,2014,2,6,37,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2014-02-06,"('shrub', 'low')",shrub,low,,
12476,2014,2,26,57,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2014-02-26,"('shrub', 'low')",shrub,low,,
12477,2014,2,27,58,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2014-02-27,"('shrub', 'low')",shrub,low,,
12478,2014,2,28,59,shrub low sev fire,9598.499999999998,0.6521246000000002,3.2649,78901.11400000002,0.039878340000000005,2014-02-28,"('shrub', 'low')",shrub,low,16.3528521999662,0.061151411862088924
12479,2014,3,1,60,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2014-03-01,"('shrub', 'low')",shrub,low,,
12510,2014,4,1,91,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2014-04-01,"('shrub', 'low')",shrub,low,,
12723,2014,10,31,304,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2014-10-31,"('shrub', 'low')",shrub,low,,
12724,2014,11,1,305,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2014-11-01,"('shrub', 'low')",shrub,low,,
12753,2014,11,30,334,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2014-11-30,"('shrub', 'low')",shrub,low,,
12755,2014,12,2,336,shrub low sev fire,9598.499999999998,0.0156708144,0.19127,6608.5289999999995,0.0029599520000000005,2014-12-02,"('shrub', 'low')",shrub,low,5.294279907241738,0.1888830997832506
12756,2014,12,3,337,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2014-12-03,"('shrub', 'low')",shrub,low,,
12764,2014,12,11,345,shrub low sev fire,9598.499999999998,0.00085448,0.030407,31.476,0.00012290600000000002,2014-12-11,"('shrub', 'low')",shrub,low,6.952305013587619,0.1438371875292576
12765,2014,12,12,346,shrub low sev fire,9598.499999999998,0.00015068600000000005,0.0047349,176.30599999999998,6.949200000000002e-05,2014-12-12,"('shrub', 'low')",shrub,low,2.16839348414206,0.46117091169717156
12768,2014,12,15,349,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2014-12-15,"('shrub', 'low')",shrub,low,,
12769,2014,12,16,350,shrub low sev fire,9598.499999999998,0.00022143000000000008,0.006929,163.414,6.441000000000002e-05,2014-12-16,"('shrub', 'low')",shrub,low,3.437820214252446,0.2908819943097141
12794,2015,1,10,10,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-01-10,"('shrub', 'low')",shrub,low,,
12795,2015,1,11,11,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-01-11,"('shrub', 'low')",shrub,low,,
12810,2015,1,26,26,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-01-26,"('shrub', 'low')",shrub,low,,
12837,2015,2,22,53,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-02-22,"('shrub', 'low')",shrub,low,,
12838,2015,2,23,54,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-02-23,"('shrub', 'low')",shrub,low,,
12843,2015,2,28,59,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-02-28,"('shrub', 'low')",shrub,low,,
12844,2015,3,1,60,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-03-01,"('shrub', 'low')",shrub,low,,
12881,2015,4,7,97,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-04-07,"('shrub', 'low')",shrub,low,,
12918,2015,5,14,134,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-05-14,"('shrub', 'low')",shrub,low,,
12983,2015,7,18,199,shrub low sev fire,9598.499999999998,0.0025167200000000005,0.10249,48.844100000000005,0.00016373200000000004,2015-07-18,"('shrub', 'low')",shrub,low,15.37097207631984,0.06505769414158111
12984,2015,7,19,200,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-07-19,"('shrub', 'low')",shrub,low,,
13041,2015,9,14,257,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-09-14,"('shrub', 'low')",shrub,low,,
13042,2015,9,15,258,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-09-15,"('shrub', 'low')",shrub,low,,
13061,2015,10,4,277,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-10-04,"('shrub', 'low')",shrub,low,,
13091,2015,11,3,307,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-11-03,"('shrub', 'low')",shrub,low,,
13131,2015,12,13,347,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-12-13,"('shrub', 'low')",shrub,low,,
13137,2015,12,19,353,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-12-19,"('shrub', 'low')",shrub,low,,
13139,2015,12,21,355,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2015-12-21,"('shrub', 'low')",shrub,low,,
13153,2016,1,4,4,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-01-04,"('shrub', 'low')",shrub,low,,
13154,2016,1,5,5,shrub low sev fire,9598.499999999998,0.07767842000000003,1.1558,8390.25,0.0037534680000000007,2016-01-05,"('shrub', 'low')",shrub,low,20.695106498843206,0.048320601783609904
13155,2016,1,6,6,shrub low sev fire,9598.499999999998,0.14057432739999998,0.80246,16810.107399999997,0.008030806,2016-01-06,"('shrub', 'low')",shrub,low,17.504385910953395,0.057128539389333766
13179,2016,1,30,30,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-01-30,"('shrub', 'low')",shrub,low,,
13180,2016,1,31,31,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-01-31,"('shrub', 'low')",shrub,low,,
13197,2016,2,17,48,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-02-17,"('shrub', 'low')",shrub,low,,
13198,2016,2,18,49,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-02-18,"('shrub', 'low')",shrub,low,,
13214,2016,3,5,65,shrub low sev fire,9598.499999999998,0.0005072380000000001,0.017496,21.6225,8.213600000000001e-05,2016-03-05,"('shrub', 'low')",shrub,low,6.175586831596378,0.16192793126697919
13215,2016,3,6,66,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-03-06,"('shrub', 'low')",shrub,low,,
13216,2016,3,7,67,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-03-07,"('shrub', 'low')",shrub,low,,
13220,2016,3,11,71,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-03-11,"('shrub', 'low')",shrub,low,,
13248,2016,4,8,99,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-04-08,"('shrub', 'low')",shrub,low,,
13249,2016,4,9,100,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-04-09,"('shrub', 'low')",shrub,low,,
13276,2016,5,6,127,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-05-06,"('shrub', 'low')",shrub,low,,
13439,2016,10,16,290,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-10-16,"('shrub', 'low')",shrub,low,,
13474,2016,11,20,325,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-11-20,"('shrub', 'low')",shrub,low,,
13480,2016,11,26,331,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-11-26,"('shrub', 'low')",shrub,low,,
13499,2016,12,15,350,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-12-15,"('shrub', 'low')",shrub,low,,
13500,2016,12,16,351,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-12-16,"('shrub', 'low')",shrub,low,,
13505,2016,12,21,356,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-12-21,"('shrub', 'low')",shrub,low,,
13506,2016,12,22,357,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-12-22,"('shrub', 'low')",shrub,low,,
13507,2016,12,23,358,shrub low sev fire,9598.499999999998,0.03169608019999999,0.23299,9549.115700000002,0.004638706000000001,2016-12-23,"('shrub', 'low')",shrub,low,6.832957337671321,0.14634951611461416
13514,2016,12,30,365,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-12-30,"('shrub', 'low')",shrub,low,,
13515,2016,12,31,366,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2016-12-31,"('shrub', 'low')",shrub,low,,
13519,2017,1,4,4,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2017-01-04,"('shrub', 'low')",shrub,low,,
13520,2017,1,5,5,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2017-01-05,"('shrub', 'low')",shrub,low,,
13521,2017,1,6,6,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2017-01-06,"('shrub', 'low')",shrub,low,,
13522,2017,1,7,7,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2017-01-07,"('shrub', 'low')",shrub,low,,
13523,2017,1,8,8,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2017-01-08,"('shrub', 'low')",shrub,low,,
13524,2017,1,9,9,shrub low sev fire,9598.499999999998,0.0006055320000000001,0.022833,316.091,0.00012487400000000002,2017-01-09,"('shrub', 'low')",shrub,low,4.849143937088585,0.2062219667994425
13525,2017,1,10,10,shrub low sev fire,9598.499999999998,0.033249600000000004,0.55569,4440.32,0.0016985820000000001,2017-01-10,"('shrub', 'low')",shrub,low,19.57491601818458,0.051085787498195465
13526,2017,1,11,11,shrub low sev fire,9598.499999999998,0.005752786000000001,0.046561,4866.88,0.0017835860000000004,2017-01-11,"('shrub', 'low')",shrub,low,3.2254043258917706,0.3100386490997579
13527,2017,1,12,12,shrub low sev fire,9598.499999999998,0.0038968440000000004,0.024238,5681.61,0.0020732000000000007,2017-01-12,"('shrub', 'low')",shrub,low,1.8796276287864166,0.5320202707626994
13533,2017,1,18,18,shrub low sev fire,9598.499999999998,0.0029140820000000006,0.034183,2098.12,0.0008013420000000001,2017-01-18,"('shrub', 'low')",shrub,low,3.636502267446359,0.27498951642404024
13534,2017,1,19,19,shrub low sev fire,9598.499999999998,0.015252574000000007,0.10665,8236.361,0.0030632840000000003,2017-01-19,"('shrub', 'low')",shrub,low,4.979157662169099,0.20083718328460487
13535,2017,1,20,20,shrub low sev fire,9598.499999999998,0.5801776000000002,2.5181,85077.20499999999,0.03909540000000001,2017-01-20,"('shrub', 'low')",shrub,low,14.840047678243478,0.06738522824735046
13536,2017,1,21,21,shrub low sev fire,9598.499999999998,0.0038036512000000004,0.020201,3354.796999999999,0.0012866680000000001,2017-01-21,"('shrub', 'low')",shrub,low,2.956202532432609,0.3382718163011372
13537,2017,1,22,22,shrub low sev fire,9598.499999999998,0.4852648780000002,1.6771,88367.39199999998,0.041687315999999995,2017-01-22,"('shrub', 'low')",shrub,low,11.640588182746047,0.08590631197504464
13538,2017,1,23,23,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2017-01-23,"('shrub', 'low')",shrub,low,,
13548,2017,2,2,33,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2017-02-02,"('shrub', 'low')",shrub,low,,
13549,2017,2,3,34,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2017-02-03,"('shrub', 'low')",shrub,low,,
13551,2017,2,5,36,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2017-02-05,"('shrub', 'low')",shrub,low,,
13552,2017,2,6,37,shrub low sev fire,9598.499999999998,0.0,0.0,0.0,0.0,2017-02-06,"('shrub', 'low')",shrub,low,,
