AFFGEOID,par,cli,lng,lat
0500000US08113,co058560.par,0500000US08113.cli,-108.405961800556,38.0043081842623
0500000US09001,ct060806.par,0500000US09001.cli,-73.3711494554965,41.290060107192
0500000US09011,ri374266.par,0500000US09011.cli,-72.1022174620924,41.4868954652251
0500000US10005,nj281351.par,0500000US10005.cli,-75.3906986576671,38.6607705638221
0500000US12017,fl084289.par,0500000US12017.cli,-82.479534172128,28.8494953410072
0500000US12033,al016988.par,0500000US12033.cli,-87.3629905540081,30.6691345918272
0500000US12041,fl083956.par,0500000US12041.cli,-82.8011167575258,29.7262295242004
0500000US12047,fl084394.par,0500000US12047.cli,-82.948360921149,30.4971043624555
0500000US12071,fl083186.par,0500000US12071.cli,-81.8421078801677,26.5807182004862
0500000US12077,fl088758.par,0500000US12077.cli,-84.8835630750306,30.2414307528018
0500000US12086,fl085663.par,0500000US12086.cli,-80.5407128630377,25.6729667100801
0500000US12093,fl089219.par,0500000US12093.cli,-80.8886419768486,27.3867521305676
0500000US12097,fl084625.par,0500000US12097.cli,-81.1500064064665,28.0626691921317
0500000US13021,ga095443.par,0500000US13021.cli,-83.6982302536778,32.8065109774043
0500000US13029,ga093538.par,0500000US13029.cli,-81.4437349170995,32.0146610616697
0500000US20055,ks142980.par,0500000US20055.cli,-100.737949572001,38.0450352048195
0500000US20143,ks145363.par,0500000US20143.cli,-97.6503002161972,39.1329235559848
0500000US20171,ks147271.par,0500000US20171.cli,-100.907131736244,38.4821081925386
0500000US21005,ky154746.par,0500000US21005.cli,-84.9913852631578,38.0039634906021
0500000US21011,ky152791.par,0500000US21011.cli,-83.7425898831977,38.145591096332
0500000US21025,ky158551.par,0500000US21025.cli,-83.3243997353604,37.5218527921696
0500000US21029,ky154954.par,0500000US21029.cli,-85.6967543302064,37.9708664618365
0500000US21033,ky155067.par,0500000US21033.cli,-87.8682102833698,37.1458105563703
0500000US21043,ky150254.par,0500000US21043.cli,-83.0500215913321,38.318536153605
0500000US21049,ky154746.par,0500000US21049.cli,-84.1474548389422,37.9709663788421
0500000US21059,in128698.par,0500000US21059.cli,-87.0874626974493,37.7326463920289
0500000US21067,ky154746.par,0500000US21067.cli,-84.4595693454118,38.0424163640235
0500000US21085,ky154703.par,0500000US21085.cli,-86.3440268299221,37.461008783419
0500000US21095,ky150450.par,0500000US21095.cli,-83.2190400603511,36.8577583357125
0500000US21115,ky158551.par,0500000US21115.cli,-82.8323484326097,37.8471905251618
0500000US21119,va449215.par,0500000US21119.cli,-82.9542842790998,37.3547746774432
0500000US21121,ky150381.par,0500000US21121.cli,-83.8545942555303,36.8912930408891
0500000US21135,ky155243.par,0500000US21135.cli,-83.3785656903332,38.5320086686886
0500000US21153,ky158551.par,0500000US21153.cli,-83.0651339419365,37.7067691065871
0500000US21159,wv464393.par,0500000US21159.cli,-82.513722994326,37.8017206405195
0500000US21167,ky152040.par,0500000US21167.cli,-84.8748638956598,37.8114620878328
0500000US21177,ky155067.par,0500000US21177.cli,-87.1421302240489,37.2165326321397
0500000US21181,ky155243.par,0500000US21181.cli,-84.0157753013317,38.3359536719475
0500000US21193,ky150450.par,0500000US21193.cli,-83.2218453786916,37.2449523929298
0500000US21231,ky155524.par,0500000US21231.cli,-84.8290907070973,36.8019642054156
0500000US22035,la165090.par,0500000US22035.cli,-91.2353888487303,32.7330175475236
0500000US22039,la161287.par,0500000US22039.cli,-92.4061805680547,30.729472147998
0500000US22053,la164700.par,0500000US22053.cli,-92.8147613140845,30.2679359857335
0500000US22063,la160549.par,0500000US22063.cli,-90.7279828141611,30.440613317357
0500000US22067,la160537.par,0500000US22067.cli,-91.8021799278911,32.8205876649701
0500000US22083,la166303.par,0500000US22083.cli,-91.7641251843619,32.4180898554806
0500000US22103,la168539.par,0500000US22103.cli,-89.9588536673161,30.410805848337
0500000US22111,la161411.par,0500000US22111.cli,-92.3754242422084,32.8320161867438
0500000US22127,la160349.par,0500000US22127.cli,-92.6368862066242,31.944350476275
0500000US23007,me174781.par,0500000US23007.cli,-70.4429153358985,44.9733761867845
0500000US23017,nh270690.par,0500000US23017.cli,-70.7561571990081,44.4981893526038
0500000US23027,me170480.par,0500000US23027.cli,-69.1451365204481,44.5059877359566
0500000US23031,me177479.par,0500000US23031.cli,-70.7143500764703,43.4779732536394
0500000US24001,wv467730.par,0500000US24001.cli,-78.698059975155,39.6220398093246
0500000US24005,md180465.par,0500000US24005.cli,-76.6433818952231,39.4663672616401
0500000US24017,dc448906.par,0500000US24017.cli,-76.9930301837247,38.5079780249687
0500000US24021,va444909.par,0500000US24021.cli,-77.3988807874012,39.4723145413236
0500000US24031,md182325.par,0500000US24031.cli,-77.2045064758858,39.1364730084954
0500000US24041,md180465.par,0500000US24041.cli,-76.0975791514483,38.7713025220091
0500000US24045,md187330.par,0500000US24045.cli,-75.6215354072925,38.3738122192383
0500000US25005,ma196938.par,0500000US25005.cli,-71.1151589793141,41.7973731189313
0500000US25023,ma196486.par,0500000US25023.cli,-70.8146359383864,41.9555087307383
0500000US25025,ma190770.par,0500000US25025.cli,-71.0700549779136,42.3339449275572
0500000US26053,mi200718.par,0500000US26053.cli,-89.6929910069343,46.4091476680621
0500000US26063,mi200417.par,0500000US26063.cli,-83.0259415392462,43.8332956394918
0500000US26083,mi205178.par,0500000US26083.cli,-88.3422624927794,47.7087411548208
0500000US26097,mi201896.par,0500000US26097.cli,-85.0882920627165,46.0790884727808
0500000US26115,mi200032.par,0500000US26115.cli,-83.5382464836284,41.9287717985562
0500000US13051,ga093538.par,0500000US13051.cli,-81.1331967861132,32.0042728530149
0500000US13075,ga096087.par,0500000US13075.cli,-83.4306532692362,31.1545934941465
0500000US13113,ga090451.par,0500000US13113.cli,-84.4950918620427,33.4142704782466
0500000US13123,ga094648.par,0500000US13123.cli,-84.4557240561987,34.6911621221328
0500000US13137,ga092283.par,0500000US13137.cli,-83.5314214181215,34.6311918771602
0500000US13139,ga093621.par,0500000US13139.cli,-83.8200394543753,34.3173200734738
0500000US13143,ga091732.par,0500000US13143.cli,-85.2119503384347,33.7945476140882
0500000US13151,ga090451.par,0500000US13151.cli,-84.1550414540079,33.4531559872818
0500000US13181,ga099157.par,0500000US13181.cli,-82.4518961166894,33.7940030977575
0500000US13191,ga097808.par,0500000US13191.cli,-81.4087861802511,31.4972130734339
0500000US13195,ga090435.par,0500000US13195.cli,-83.2091877242454,34.1284906737286
0500000US13227,ga094648.par,0500000US13227.cli,-84.4659357878452,34.4650063704026
0500000US13245,ga090495.par,0500000US13245.cli,-82.0736695409338,33.3599530610493
0500000US13261,ga092266.par,0500000US13261.cli,-84.1977865946104,32.0400043306356
0500000US13279,ga093754.par,0500000US13279.cli,-82.3312445141974,32.1221606879506
0500000US13283,ga092966.par,0500000US13283.cli,-82.5674857434718,32.404421256493
0500000US51111,va441606.par,0500000US51111.cli,-78.2409820019567,36.9470367451112
0500000US13289,ga095443.par,0500000US13289.cli,-83.4278072245523,32.6674325196271
0500000US51175,va444044.par,0500000US51175.cli,-77.1068824130489,36.7209905800822
0500000US13313,ga094941.par,0500000US13313.cli,-84.9681519563801,34.8059787364092
0500000US13317,ga099157.par,0500000US13317.cli,-82.7437844788547,33.7822959001441
0500000US15001,hi516198.par,0500000US15001.cli,-155.518728245106,19.5987887511961
0500000US15009,hi511004.par,0500000US15009.cli,-156.614955634602,20.8598804405042
0500000US16005,id107211.par,0500000US16005.cli,-112.224572237548,42.6685490310808
0500000US16059,id108080.par,0500000US16059.cli,-113.930833577982,44.9423239461191
0500000US16073,id108928.par,0500000US16073.cli,-116.167651497576,42.5811268429853
0500000US16077,id100010.par,0500000US16077.cli,-112.840363328438,42.6937732979773
0500000US16087,id101408.par,0500000US16087.cli,-116.78464958581,44.4528519013837
0500000US17027,il116011.par,0500000US17027.cli,-89.4232798876814,38.6066501103804
0500000US17031,il111577.par,0500000US17031.cli,-87.8164520463695,41.8398601283644
0500000US17047,il112931.par,0500000US17047.cli,-88.0536098893799,38.4170461542707
0500000US17109,il114823.par,0500000US17109.cli,-90.6782048225503,40.4565160210578
0500000US17129,il115413.par,0500000US17129.cli,-89.8022143018003,40.0274416345991
0500000US17175,il117004.par,0500000US17175.cli,-89.7980868752256,41.0939401436201
0500000US17185,in127125.par,0500000US17185.cli,-87.845387478393,38.4459957718667
0500000US18009,in123777.par,0500000US18009.cli,-85.3258542689118,40.4740096225959
0500000US18035,in123777.par,0500000US18035.cli,-85.3975369870591,40.2281338137328
0500000US18067,in124662.par,0500000US18067.cli,-86.1178132392327,40.4839863263278
0500000US18083,in127125.par,0500000US18083.cli,-87.4189512928884,38.6892465465291
0500000US18159,in122638.par,0500000US18159.cli,-86.0525982408378,40.3117963563879
0500000US19027,ia131233.par,0500000US19027.cli,-94.8607519327188,42.0362313105092
0500000US19075,ia133487.par,0500000US19075.cli,-92.7924551521977,42.4021868917747
0500000US19125,ia134502.par,0500000US19125.cli,-93.0998832856731,41.3349628514012
0500000US19147,ia132689.par,0500000US19147.cli,-94.6791558272089,43.0821258256812
0500000US19187,ia132999.par,0500000US19187.cli,-94.1823303091543,42.4285006869095
0500000US35055,nm291630.par,0500000US35055.cli,-105.631030510394,36.5780985787267
0500000US36031,ny304555.par,0500000US36031.cli,-73.7730926073315,44.1176137874772
0500000US36105,ny304731.par,0500000US36105.cli,-74.7691022198082,41.71655343327
0500000US36119,ny309405.par,0500000US36119.cli,-73.7564527572658,41.1627782623973
0500000US37009,nc314496.par,0500000US37009.cli,-81.5010529520136,36.4351148796695
0500000US37013,nc319440.par,0500000US37013.cli,-76.8601992449884,35.494118091053
0500000US37017,nc312732.par,0500000US37017.cli,-78.563394713403,34.6145285266405
0500000US37053,nc312719.par,0500000US37053.cli,-76.006090286882,36.4033579481891
0500000US37057,nc314970.par,0500000US37057.cli,-80.2133598284978,35.7933149141641
0500000US37065,nc318500.par,0500000US37065.cli,-77.5978645110885,35.9128530221921
0500000US37075,nc318492.par,0500000US37075.cli,-83.8335005684355,35.3505263539833
0500000US37085,nc317656.par,0500000US37085.cli,-78.8698099287405,35.36869926474
0500000US37089,nc313976.par,0500000US37089.cli,-82.4800458183159,35.3368137328204
0500000US37095,nc311606.par,0500000US37095.cli,-76.1598589400431,35.4425331300141
0500000US37115,nc315356.par,0500000US37115.cli,-82.7066560068716,35.8585609194085
0500000US37123,nc314464.par,0500000US37123.cli,-79.9060053996476,35.3330279641706
0500000US37129,nc319457.par,0500000US37129.cli,-77.8853361929596,34.2329851333564
0500000US37133,nc316108.par,0500000US37133.cli,-77.4344347621293,34.7358731548442
0500000US37137,nc316108.par,0500000US37137.cli,-76.7414569821267,35.1442153030336
0500000US37153,nc313784.par,0500000US37153.cli,-79.747802707057,35.0062152700735
0500000US37163,nc313017.par,0500000US37163.cli,-78.3715956470943,34.9915111833942
0500000US37167,nc310090.par,0500000US37167.cli,-80.2519465900111,35.3120756118625
0500000US37177,nc316853.par,0500000US37177.cli,-76.2090837607482,35.8174031222963
0500000US38005,nd327704.par,0500000US38005.cli,-99.3653939823063,48.0696389657988
0500000US38019,nd324958.par,0500000US38019.cli,-98.4649781548763,48.7728441174223
0500000US38053,nd329246.par,0500000US38053.cli,-103.397033198631,47.740461393834
0500000US38059,nd326365.par,0500000US38059.cli,-101.280137701382,46.7165619974948
0500000US38067,nd321435.par,0500000US38067.cli,-97.5521728086043,48.7676626794479
0500000US38077,nd325754.par,0500000US38077.cli,-96.9486355257858,46.2648353974164
0500000US39061,oh331576.par,0500000US39061.cli,-84.5432426747071,39.1963536206309
0500000US39095,oh338357.par,0500000US39095.cli,-83.659047255949,41.6205023502425
0500000US39137,oh336405.par,0500000US39137.cli,-84.1324413560587,41.0223002957472
0500000US39175,oh338534.par,0500000US39175.cli,-83.30540611763,40.8426525440728
0500000US40013,tx410923.par,0500000US40013.cli,-96.2598104501822,33.9625380499855
0500000US40027,ok340830.par,0500000US40027.cli,-97.3265543237091,35.2031297650856
0500000US40057,ok345509.par,0500000US40057.cli,-99.8466982949932,34.7446946580647
0500000US40067,ok344001.par,0500000US40067.cli,-97.8367701542403,34.1115876495457
0500000US40075,ok344204.par,0500000US40075.cli,-98.9813776818902,34.9169573940761
0500000US40087,ok340830.par,0500000US40087.cli,-97.4441650142856,35.0095384621656
0500000US40095,ok345468.par,0500000US40095.cli,-96.7696917624135,34.0244431609931
0500000US40125,ok348042.par,0500000US40125.cli,-96.9486621263381,35.2071665941049
0500000US40135,ok347862.par,0500000US40135.cli,-94.756084437414,35.4957060256232
0500000US27011,mn210287.par,0500000US27011.cli,-96.4112005707144,45.4261606541529
0500000US27013,mn219046.par,0500000US27013.cli,-94.0678145046784,44.0349156971956
0500000US27027,nd322859.par,0500000US27027.cli,-96.4912911838714,46.892792658498
0500000US27031,mn213282.par,0500000US27031.cli,-90.5432672727773,47.9007306657017
0500000US27073,mn215400.par,0500000US27073.cli,-96.1734813135326,44.9956027743482
0500000US27075,mn218311.par,0500000US27075.cli,-91.3913903207199,47.6950168998049
0500000US27089,mn210252.par,0500000US27089.cli,-96.3687764608271,48.3591385679086
0500000US27097,mn214793.par,0500000US27097.cli,-94.2688966874644,46.0131555656859
0500000US27113,mn216787.par,0500000US27113.cli,-96.0371717302829,48.0672565276982
0500000US27127,mn216835.par,0500000US27127.cli,-95.2547310805676,44.4043910637902
0500000US27171,mn211107.par,0500000US27171.cli,-93.9636009956502,45.174301941676
0500000US28001,ms226177.par,0500000US28001.cli,-91.354553590105,31.4834827015641
0500000US28029,ms221094.par,0500000US28029.cli,-90.449091389418,31.8693480268109
0500000US28043,ms223645.par,0500000US28043.cli,-89.8026698924173,33.7704211510089
0500000US28083,ms223627.par,0500000US28083.cli,-90.3010911526948,33.5507405109941
0500000US28087,ms228374.par,0500000US28087.cli,-88.4443586549483,33.4732438688739
0500000US28103,ms228374.par,0500000US28103.cli,-88.5706748931583,33.1105637205508
0500000US28121,ms222385.par,0500000US28121.cli,-89.9460871420999,32.2647821299576
0500000US28141,ms220955.par,0500000US28141.cli,-88.2400847578299,34.740685802327
0500000US28149,la168923.par,0500000US28149.cli,-90.8527607278873,32.3578386703427
0500000US28151,ms228445.par,0500000US28151.cli,-90.9474556953166,33.2840223370715
0500000US29041,mo237514.par,0500000US29041.cli,-92.9635045860058,39.515662635314
0500000US29069,mo234417.par,0500000US29069.cli,-90.0910917390961,36.2719959021767
0500000US29087,ne252850.par,0500000US29087.cli,-95.2156553957952,40.0944905560167
0500000US29113,mo232591.par,0500000US29113.cli,-90.9609958371517,39.0580376629101
0500000US29159,mo237632.par,0500000US29159.cli,-93.2855805994785,38.7283881974854
0500000US29183,mo237455.par,0500000US29183.cli,-90.6758556495933,38.7822131200832
0500000US29195,mo238223.par,0500000US29195.cli,-93.202584494412,39.137035453919
0500000US29201,il111166.par,0500000US29201.cli,-89.5694995920296,37.053018942099
0500000US30011,mt247034.par,0500000US30011.cli,-104.53641644792,45.5154490390176
0500000US30027,mt244985.par,0500000US30027.cli,-109.224800980749,47.2632308926565
0500000US30031,mt241044.par,0500000US30031.cli,-111.171749415932,45.5376869816152
0500000US30045,mt245761.par,0500000US30045.cli,-110.265874262879,47.0454378362333
0500000US30049,mt244241.par,0500000US30049.cli,-112.388175934127,47.1214328248014
0500000US30055,mt241758.par,0500000US30055.cli,-105.796899236179,47.6451327177808
0500000US30059,mt248324.par,0500000US30059.cli,-110.884418631332,46.5985438090823
0500000US30073,mt248501.par,0500000US30073.cli,-112.226775586681,48.2293128930132
0500000US30085,mt241088.par,0500000US30085.cli,-105.016268836387,48.2960276863284
0500000US30099,mt241737.par,0500000US30099.cli,-112.241612301934,47.8380084756
0500000US31069,ne252000.par,0500000US31069.cli,-102.336186066751,41.6188634730639
0500000US31103,ne250050.par,0500000US31103.cli,-99.7133810595245,42.8794865166505
0500000US31151,ne252020.par,0500000US31151.cli,-97.1413231052512,40.5247401497606
0500000US32003,nv264436.par,0500000US32003.cli,-115.013949120546,36.214320455575
0500000US32015,nv260691.par,0500000US32015.cli,-117.039808185123,39.9308946603151
0500000US33007,nh270690.par,0500000US33007.cli,-71.3062446056559,44.6887103125717
0500000US33015,ma193505.par,0500000US33015.cli,-71.1255365353003,42.9875650414283
0500000US33017,nh272174.par,0500000US33017.cli,-71.0288582006329,43.2972823825513
0500000US34001,nj280311.par,0500000US34001.cli,-74.6609783412156,39.4783116865027
0500000US34005,nj284229.par,0500000US34005.cli,-74.6686828265796,39.8777706235821
